기준_년분기_코드,행정동_코드_명,서비스_업종_코드_명,당월_매출_금액,당월_매출_건수,연령대_20_매출_건수,연령대_30_매출_건수,시간대_건수~06_매출_건수
20253,중앙동,슈퍼마켓,4366412354,302839,52268,74755,17076
20253,중앙동,노래방,186190965,1975,261,847,977
20253,중앙동,세탁소,40654341,5823,1696,2246,604
20253,중앙동,피부관리실,80947237,93,26,40,0
20253,중앙동,네일숍,68987971,1039,223,520,0
20253,중앙동,미용실,1082693036,18046,2912,4404,0
20253,중앙동,자동차수리,649513131,3120,16,404,0
20253,중앙동,스포츠클럽,637560286,2668,1120,767,73
20253,중앙동,당구장,78029708,2719,123,136,222
20253,중앙동,한의원,361081247,7721,242,784,0
20253,중앙동,치과의원,1778377203,12270,1662,2101,0
20253,중앙동,일반의원,4833354114,120490,8172,22459,0
20253,중앙동,스포츠 강습,269519294,806,167,145,0
20253,중앙동,예술학원,384537921,647,18,97,6
20253,중앙동,일반교습학원,1591811136,3811,87,117,117
20253,중앙동,커피-음료,548271202,101456,25853,31664,274
20253,중앙동,호프-간이주점,1494107617,39929,9768,12654,8849
20253,중앙동,분식전문점,266491395,24174,3617,5790,544
20253,중앙동,치킨전문점,349493360,10663,1163,1942,345
20253,중앙동,패스트푸드점,416597909,41460,9154,13261,0
20253,중앙동,제과점,1151743372,115517,21264,27765,0
20253,중앙동,양식음식점,357152152,5659,1574,2052,0
20253,중앙동,일식음식점,1051762990,15620,1864,3113,11
20253,중앙동,중식음식점,651000000,7889,849,1788,0
20253,중앙동,한식음식점,6328109770,241688,33419,54415,11166
20253,은천동,조명용품,916534,65,0,0,0
20253,은천동,철물점,862665756,5310,313,1048,0
20253,은천동,가전제품,1356442770,692,9,195,0
20253,은천동,가구,710799927,1990,0,1053,0
20253,은천동,애완동물,1321816,112,0,7,0
20253,은천동,화초,24426545,937,193,240,0
20253,은천동,섬유제품,12535919,201,0,36,0
20253,은천동,자전거 및 기타운송장비,389900,10,0,0,0
20253,은천동,운동/경기용품,26758962,422,0,14,0
20253,은천동,화장품,240792797,5221,578,1322,0
20253,은천동,서적,43913184,115,0,0,0
20253,은천동,의료기기,1274591189,5947,0,41,0
20253,은천동,의약품,1979847968,136726,12894,22554,0
20253,은천동,시계및귀금속,40808284,132,0,41,0
20253,은천동,안경,9974484,66,1,4,0
20253,은천동,신발,627129288,2546,0,104,0
20253,은천동,일반의류,160008200,3536,22,131,0
20253,은천동,반찬가게,321860030,20415,676,2721,0
20253,은천동,청과상,108301204,3250,0,582,0
20253,은천동,수산물판매,250895491,7751,0,159,0
20253,은천동,육류판매,2761265734,82857,3354,11569,0
20253,은천동,핸드폰,246393992,7309,609,609,0
20253,은천동,편의점,3175643243,366676,86445,119160,34601
20253,은천동,슈퍼마켓,1584749202,171940,28256,48901,8487
20253,은천동,노래방,418191653,34457,13961,15058,1455
20253,은천동,가전제품수리,1478103,7,0,0,0
20253,은천동,세탁소,14995167,1129,284,326,0
20253,은천동,피부관리실,18634663,119,43,45,0
20253,은천동,네일숍,33795097,94,6,6,0
20253,은천동,미용실,641903848,14347,2460,3686,0
20253,은천동,자동차수리,2414907705,19556,564,2975,0
20253,은천동,스포츠클럽,1989129,12,0,0,0
20253,은천동,PC방,50616850,7406,3279,2339,691
20253,은천동,골프연습장,16434893,949,0,0,0
20253,은천동,당구장,53340521,1258,0,66,22
20253,은천동,한의원,1777461833,59582,2009,11866,0
20253,은천동,치과의원,3084428940,20974,2409,4164,0
20253,은천동,일반의원,1166157810,59527,3097,9438,0
20253,은천동,스포츠 강습,56335122,285,11,87,0
20253,은천동,예술학원,778283770,4054,281,617,31
20253,은천동,일반교습학원,812435481,2739,5,279,27
20253,은천동,커피-음료,722549387,107158,22541,29071,129
20253,은천동,호프-간이주점,746485498,13027,1252,2917,3380
20253,은천동,분식전문점,555301319,55350,5964,11860,2537
20253,은천동,치킨전문점,198223330,6818,689,1133,350
20253,은천동,패스트푸드점,32019607,2002,404,500,92
20253,은천동,제과점,178994250,20144,2831,4664,35
20253,은천동,일식음식점,91995246,3056,179,609,0
20253,은천동,중식음식점,207324524,7189,611,1023,0
20253,은천동,한식음식점,8941486882,247702,24027,43881,4486
20253,청룡동,조명용품,426261083,14657,464,835,0
20253,청룡동,인테리어,246000000,15918,980,1860,0
20253,청룡동,철물점,21317176,718,48,56,0
20253,청룡동,가전제품,2361091329,4833,244,704,0
20253,청룡동,가구,42422684,80,0,0,0
20253,청룡동,애완동물,26542070,1995,342,735,102
20253,청룡동,화초,6198484,256,65,80,0
20253,청룡동,섬유제품,12473989,343,17,33,0
20253,청룡동,운동/경기용품,51010735,689,67,98,0
20253,청룡동,화장품,380378465,7298,448,481,0
20253,청룡동,문구,44275177,5888,1616,1118,0
20253,청룡동,서적,28688917,1121,29,97,0
20253,청룡동,의료기기,470247521,2706,0,200,0
20253,청룡동,의약품,3163548685,205540,26605,41969,26
20253,청룡동,시계및귀금속,57195440,673,69,90,0
20253,청룡동,안경,804077770,8305,2021,2108,0
20253,청룡동,신발,20103840,916,9,36,0
20253,청룡동,일반의류,5139373159,96089,6359,10201,0
20253,청룡동,반찬가게,1364110204,225965,118315,75575,16173
20253,청룡동,청과상,790055569,49756,2914,4361,593
20253,청룡동,수산물판매,96211667,6334,275,184,0
20253,청룡동,육류판매,5172701949,200252,12655,28610,0
20253,청룡동,핸드폰,17332986,894,447,0,0
20253,청룡동,편의점,6792406680,698193,243136,213463,61598
20253,청룡동,슈퍼마켓,3255584479,268311,40570,56228,6977
20253,청룡동,노래방,251451837,8381,3278,2255,2038
20253,청룡동,여관,807225039,25071,7972,7471,3380
20253,청룡동,부동산중개업,297910578,2566,826,1153,0
20253,청룡동,가전제품수리,107789931,699,0,48,0
20253,청룡동,세탁소,373838677,34053,13283,12043,2354
20253,청룡동,피부관리실,127193311,1457,537,415,25
20253,청룡동,네일숍,19110474,411,131,170,0
20253,청룡동,미용실,1463092091,32954,6971,10500,0
20253,청룡동,자동차수리,212874489,2263,134,285,0
20253,청룡동,스포츠클럽,2552209219,28424,10515,11036,252
20253,청룡동,PC방,1031430970,176752,81540,68147,31904
20253,청룡동,골프연습장,356801427,12628,617,1717,708
20253,청룡동,당구장,80370516,3234,216,384,121
20253,청룡동,한의원,475680104,23755,488,2520,0
20253,청룡동,치과의원,2492183084,17332,2017,2918,0
20253,청룡동,일반의원,8290940716,151174,19007,33966,0
20253,청룡동,스포츠 강습,591410640,1389,204,400,0
20253,청룡동,예술학원,121997393,664,133,202,0
20253,청룡동,일반교습학원,604148673,1772,13,39,34
20253,청룡동,커피-음료,1221327105,202603,59526,65251,1022
20253,청룡동,호프-간이주점,2550221209,46858,10576,12978,11511
20253,청룡동,분식전문점,903165948,87189,13702,20133,2370
20253,청룡동,치킨전문점,337293689,12222,2041,2503,777
20253,청룡동,패스트푸드점,468741672,38454,10023,12564,243
20253,청룡동,제과점,742626714,72582,17617,20670,28
20253,청룡동,양식음식점,1528620853,60242,12658,21871,475
20253,청룡동,일식음식점,229567094,5638,1696,1766,233
20253,청룡동,중식음식점,187019712,5462,435,917,7
20253,청룡동,한식음식점,8799481063,283865,43733,64052,10569
20253,낙성대동,인테리어,13312387,66,0,0,0
20253,낙성대동,가전제품,3714286,37,0,37,0
20253,낙성대동,화초,70097204,232,31,9,0
20253,낙성대동,문구,64199,8,0,8,0
20253,낙성대동,의약품,1852315268,153692,29839,40049,165
20253,낙성대동,시계및귀금속,132591879,115,7,21,0
20253,낙성대동,안경,527813025,7928,3857,2175,0
20253,낙성대동,신발,17101925,102,0,0,0
20253,낙성대동,일반의류,47330794,1076,221,238,79
20253,낙성대동,육류판매,97177396,3351,365,408,0
20253,낙성대동,편의점,1839460245,333551,110773,106074,35261
20253,낙성대동,슈퍼마켓,987160356,84832,15698,26007,10157
20253,낙성대동,노래방,220055090,18322,9463,4942,2792
20253,낙성대동,여관,276281576,4971,1213,1360,1553
20253,낙성대동,세탁소,58991222,6372,2278,1777,520
20253,낙성대동,피부관리실,81971333,1696,625,763,62
20253,낙성대동,네일숍,58108666,1149,365,503,0
20253,낙성대동,미용실,1149453691,18583,4657,5352,0
20253,낙성대동,자동차수리,698022776,3275,72,349,0
20253,낙성대동,스포츠클럽,317903310,1817,389,783,0
20253,낙성대동,PC방,161314411,18279,9369,4610,1505
20253,낙성대동,골프연습장,307924372,8861,304,1903,699
20253,낙성대동,당구장,26173975,1637,360,209,360
20253,낙성대동,한의원,240197438,3707,360,512,0
20253,낙성대동,치과의원,2723172366,17100,2988,3618,0
20253,낙성대동,일반의원,6420520894,92834,19420,30003,53
20253,낙성대동,스포츠 강습,79268271,223,40,92,0
20253,낙성대동,예술학원,68091760,331,0,147,0
20253,낙성대동,일반교습학원,223166297,4852,812,1172,0
20253,낙성대동,커피-음료,945540149,111656,39930,32985,1147
20253,낙성대동,호프-간이주점,3586892906,120865,50723,39255,21553
20253,낙성대동,분식전문점,669998842,54650,14433,15838,2054
20253,낙성대동,치킨전문점,183639337,6608,1991,1991,147
20253,낙성대동,패스트푸드점,421383273,15910,3903,4697,0
20253,낙성대동,제과점,1662000000,99443,20180,27536,0
20253,낙성대동,양식음식점,2943143960,68067,23441,20814,4111
20253,낙성대동,일식음식점,2337739084,63982,23469,17789,3626
20253,낙성대동,중식음식점,985731677,32840,10343,7429,926
20253,낙성대동,한식음식점,15603973094,344013,84953,86470,22055
20253,행운동,인테리어,17983333,126,126,0,0
20253,행운동,가구,115283703,292,48,0,0
20253,행운동,애완동물,4357493,90,20,32,0
20253,행운동,화초,12430374,821,88,337,0
20253,행운동,섬유제품,58305480,260,0,0,0
20253,행운동,운동/경기용품,435784,22,0,0,0
20253,행운동,화장품,96095859,2316,42,85,5
20253,행운동,문구,68103224,3095,762,549,0
20253,행운동,서적,121743052,4513,479,368,0
20253,행운동,의료기기,185250571,3138,34,127,0
20253,행운동,의약품,3671659142,172042,23406,31158,0
20253,행운동,시계및귀금속,74469661,568,90,103,0
20253,행운동,안경,609921797,5666,1608,1266,0
20253,행운동,신발,7433787,178,0,0,0
20253,행운동,일반의류,1219738131,15381,1343,1071,159
20253,행운동,반찬가게,205262192,18969,3027,3594,826
20253,행운동,청과상,1480289451,160813,2952,8010,0
20253,행운동,수산물판매,214247352,11496,52,339,0
20253,행운동,육류판매,935523067,33210,837,3294,0
20253,행운동,미곡판매,167663030,4624,0,240,0
20253,행운동,컴퓨터및주변장치판매,23196368,561,60,88,0
20253,행운동,편의점,1141146497,193190,54711,67507,21421
20253,행운동,슈퍼마켓,2107652472,202568,38885,56640,16432
20253,행운동,노래방,180189737,15454,7832,5271,2289
20253,행운동,여관,111271363,2929,499,903,400
20253,행운동,가전제품수리,10045769,465,0,14,0
20253,행운동,세탁소,123530405,13337,3952,3493,401
20253,행운동,피부관리실,149849115,981,131,555,0
20253,행운동,네일숍,39789303,164,17,62,0
20253,행운동,미용실,922341593,23366,4207,6157,0
20253,행운동,자동차수리,132352958,364,0,22,0
20253,행운동,스포츠클럽,150397889,476,107,185,0
20253,행운동,PC방,807781021,132489,65027,49057,20339
20253,행운동,당구장,30884206,2151,82,155,135
20253,행운동,한의원,740055821,40786,607,2876,0
20253,행운동,치과의원,1624273164,14276,2062,2869,0
20253,행운동,일반의원,6737124524,125359,17244,25839,0
20253,행운동,스포츠 강습,286024551,850,287,306,0
20253,행운동,예술학원,50736700,394,0,5,0
20253,행운동,일반교습학원,405481133,1401,0,88,18
20253,행운동,커피-음료,2115441555,196721,43323,58964,613
20253,행운동,호프-간이주점,1138352144,32645,7755,10393,5105
20253,행운동,분식전문점,344151815,33651,5876,9335,1215
20253,행운동,치킨전문점,156584500,8203,1301,2070,601
20253,행운동,패스트푸드점,846939182,78721,18883,19307,44
20253,행운동,제과점,184555553,23391,3088,4597,0
20253,행운동,양식음식점,47033268,2001,289,440,0
20253,행운동,일식음식점,60148280,2594,560,504,0
20253,행운동,중식음식점,180994027,5533,570,1191,0
20253,행운동,한식음식점,7263035264,232240,31569,51385,7030
20253,성현동,철물점,6898108,449,0,0,0
20253,성현동,화초,59501047,2031,110,398,0
20253,성현동,섬유제품,102564,5,0,0,0
20253,성현동,서적,397472485,13775,63,877,0
20253,성현동,의약품,701908241,51875,2822,6972,0
20253,성현동,일반의류,7105066,48,0,0,0
20253,성현동,반찬가게,824271521,3919,0,0,0
20253,성현동,수산물판매,1537920,12,0,0,0
20253,성현동,육류판매,97272535,3488,98,424,0
20253,성현동,핸드폰,5135115,156,0,0,0
20253,성현동,컴퓨터및주변장치판매,35716473,1704,0,0,0
20253,성현동,편의점,1083063154,167541,21868,45770,13726
20253,성현동,슈퍼마켓,1089616952,154653,23203,37724,13424
20253,성현동,세탁소,34768832,2252,102,387,0
20253,성현동,피부관리실,4880748,32,0,0,0
20253,성현동,미용실,265782782,5894,229,714,0
20253,성현동,자동차미용,1835460,7,0,7,0
20253,성현동,자동차수리,571563834,2231,80,447,0
20253,성현동,스포츠클럽,19506385,54,0,5,0
20253,성현동,골프연습장,13910954,353,23,39,8
20253,성현동,당구장,1759419,216,0,0,0
20253,성현동,한의원,562931944,19522,1090,2050,0
20253,성현동,치과의원,493303889,5241,148,608,0
20253,성현동,일반의원,476649454,33889,1420,3642,0
20253,성현동,스포츠 강습,100596774,436,0,44,0
20253,성현동,예술학원,122495692,676,0,54,8
20253,성현동,외국어학원,19963031,20,0,0,0
20253,성현동,일반교습학원,2939245881,8365,18,381,56
20253,성현동,커피-음료,74788282,10571,1329,3128,22
20253,성현동,호프-간이주점,106648199,2034,381,676,362
20253,성현동,분식전문점,174770651,16044,1233,2900,239
20253,성현동,치킨전문점,31704245,1422,245,336,88
20253,성현동,제과점,52890372,6042,600,1034,4
20253,성현동,양식음식점,30654537,579,56,101,14
20253,성현동,중식음식점,36778749,1825,87,445,0
20253,성현동,한식음식점,561141853,50768,2351,8447,6
20253,청림동,화장품,3725102,43,0,6,0
20253,청림동,의약품,377172715,27704,1631,4608,0
20253,청림동,반찬가게,6974745,158,6,0,0
20253,청림동,슈퍼마켓,533533565,48545,3877,9370,1921
20253,청림동,세탁소,152319127,8606,91,2463,0
20253,청림동,피부관리실,7588125,54,0,0,0
20253,청림동,네일숍,17094359,375,58,131,0
20253,청림동,미용실,180936908,5303,170,706,0
20253,청림동,스포츠클럽,249177216,503,57,150,0
20253,청림동,PC방,59149937,8779,3993,2123,893
20253,청림동,치과의원,187782728,1117,0,219,0
20253,청림동,일반의원,179251451,11995,341,1938,0
20253,청림동,스포츠 강습,31715703,75,29,23,0
20253,청림동,예술학원,450449362,2958,38,307,0
20253,청림동,일반교습학원,521862272,2178,0,296,16
20253,청림동,커피-음료,55603328,8061,815,2066,0
20253,청림동,호프-간이주점,370813831,13909,1016,3296,627
20253,청림동,분식전문점,3259485,375,91,115,46
20253,청림동,패스트푸드점,13737850,605,37,105,0
20253,청림동,중식음식점,133042731,6299,227,584,0
20253,청림동,한식음식점,415488064,13485,593,1917,84
20253,보라매동,조명용품,43751654,2131,100,120,0
20253,보라매동,인테리어,566254,18,0,0,0
20253,보라매동,철물점,43721641,2860,61,362,0
20253,보라매동,가구,6475601,12,0,0,0
20253,보라매동,애완동물,1466304,30,5,0,0
20253,보라매동,화초,15734409,636,0,88,0
20253,보라매동,섬유제품,667436,9,0,0,0
20253,보라매동,운동/경기용품,43126957,875,0,11,0
20253,보라매동,화장품,247328012,19939,5554,5630,3110
20253,보라매동,서적,29741118,73,0,0,0
20253,보라매동,의약품,1300609226,92636,10545,14404,0
20253,보라매동,시계및귀금속,367985735,1078,0,46,0
20253,보라매동,가방,23850130,1481,101,291,0
20253,보라매동,신발,1666667,77,0,0,0
20253,보라매동,일반의류,38838342,556,20,12,0
20253,보라매동,반찬가게,286820767,16264,21,1983,0
20253,보라매동,청과상,550693694,21966,955,1993,0
